+--------+-----------------+--------------------+-------------------+-------------------+-------------------+----------------------+----------------------+--------------------+--------+--------+---------------------------+
| Bin#   | background_qcd  |  background_ttbar  | background_Wjets  | background_Zjets  | background_VV_VH  | background_rare_EWK  | background_rare_top  |       Total        |  data  | Ratio  | signal_vbsvvh [1000.00x]  |
| Bin19  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |  0.05649 ± 0.05649   |        0 ± 0         | 0.05649 ± 0.05649  | 0 ± 0  | 0 ± 0  |      0.969 ± 0.7222       |
| Bin20  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       5.965 ± 1.916       |
| Bin21  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       8.925 ± 3.249       |
| Bin22  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       7.799 ± 2.541       |
| Bin23  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       10.41 ± 3.213       |
| Bin24  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       9.477 ± 2.82        |
| Bin25  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       26.66 ± 5.049       |
| Bin26  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       13.85 ± 2.857       |
| Bin27  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       18.49 ± 3.463       |
| Bin28  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       24.13 ± 4.517       |
| Bin29  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       32.8 ± 5.486        |
| Bin30  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       18.4 ± 3.924        |
| Bin31  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       6.674 ± 2.114       |
| Bin32  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       5.111 ± 1.626       |
| Bin33  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       6.925 ± 1.849       |
| Bin34  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       8.832 ± 2.482       |
| Bin35  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       9.377 ± 3.08        |
| Bin36  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       5.746 ± 2.324       |
| Bin37  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       14.45 ± 3.134       |
| Bin38  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       15.01 ± 3.191       |
| Bin39  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |  0.04434 ± 0.04434   |        0 ± 0         | 0.04434 ± 0.04434  | 0 ± 0  | 0 ± 0  |       16.31 ± 3.425       |
| Bin40  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |        9.9 ± 2.705        |
| Bin41  |  0.198 ± 0.198  |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |   0.198 ± 0.198    | 0 ± 0  | 0 ± 0  |       15.57 ± 2.947       |
| Bin42  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |        9.675 ± 2.7        |
| Bin43  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       10.22 ± 2.772       |
| Bin44  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       4.43 ± 1.876        |
| Bin45  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       5.346 ± 1.958       |
| Bin46  |      0 ± 0      | 0.07908 ± 0.07908  |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         | 0.07908 ± 0.07908  | 0 ± 0  | 0 ± 0  |       4.174 ± 2.022       |
| Bin47  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin48  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |       2.344 ± 1.543       |
| Bin49  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |      1.035 ± 0.7717       |
| Bin50  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |      0.9194 ± 0.6853      |
| Bin51  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |      0.9957 ± 0.7422      |
| Bin52  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin53  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin54  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin55  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin56  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin57  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin58  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin59  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin60  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin61  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin62  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin63  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin64  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin65  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin66  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |  0.05657 ± 0.05657   |        0 ± 0         | 0.05657 ± 0.05657  | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin67  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin68  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin69  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |      0.6857 ± 0.5111      |
| Bin70  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin71  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin72  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin73  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin74  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin75  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin76  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin77  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin78  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin79  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin80  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |           0 ± 0           |
| Bin81  |      0 ± 0      |       0 ± 0        |       0 ± 0       |       0 ± 0       |       0 ± 0       |        0 ± 0         |        0 ± 0         |       0 ± 0        | 0 ± 0  | 0 ± 0  |      0.8886 ± 0.4741      |
+--------+-----------------+--------------------+-------------------+-------------------+-------------------+----------------------+----------------------+--------------------+--------+--------+---------------------------+
